transaction_id,order_id,customer_id,payment_method,payment_status,amount,currency,transaction_timestamp,processor_response_code,gateway_fee,merchant_id,billing_country,risk_score
txn_006983,ord_292565,cust_57535,google_pay,refunded,11.71,USD,2025-08-20 15:03:14,61,1.21,merch_7228,GD,50
txn_006984,ord_184245,cust_86805,apple_pay,pending,1661.82,USD,2025-08-21 04:28:55,00,1.77,merch_1261,JM,68
txn_006985,ord_408410,cust_30850,apple_pay,refunded,712.25,USD,2025-09-05 16:57:20,05,3.96,merch_1577,MT,13
txn_006986,ord_723279,cust_62045,credit_card,refunded,1976.53,USD,2025-08-22 23:05:31,51,4.33,merch_9356,SZ,57
txn_006987,ord_834311,cust_19988,google_pay,pending,1084.8,USD,2025-09-12 13:12:13,61,1.87,merch_4042,MY,60
txn_006988,ord_230529,cust_67962,paypal,completed,1486.2,USD,2025-09-13 03:19:40,00,4.27,merch_2376,SI,98
txn_006989,ord_124126,cust_66652,debit_card,completed,1111.87,USD,2025-08-20 10:34:58,01,0.71,merch_9412,SA,23
txn_006990,ord_313355,cust_82394,google_pay,failed,941.17,USD,2025-09-13 18:05:25,14,2.65,merch_5878,ER,20
txn_006991,ord_546790,cust_92751,paypal,refunded,1931.23,USD,2025-09-11 18:34:05,05,4.19,merch_3891,MG,81
txn_006992,ord_906519,cust_15850,debit_card,pending,1665.35,USD,2025-08-30 19:59:49,05,1.57,merch_1277,IN,42
txn_006993,ord_799067,cust_28055,apple_pay,pending,1451.86,USD,2025-08-30 02:28:43,51,2.9,merch_9216,ML,55
txn_006994,ord_845019,cust_34518,paypal,failed,195.86,USD,2025-08-25 18:42:03,14,2.87,merch_1823,DO,22
txn_006995,ord_653118,cust_62239,credit_card,completed,1026.18,USD,2025-09-02 03:51:04,05,3.58,merch_2642,CR,21
txn_006996,ord_686486,cust_41671,google_pay,completed,802.35,USD,2025-09-04 06:53:08,05,2.27,merch_3716,LU,50
txn_006997,ord_944975,cust_63281,bank_transfer,refunded,1199.34,USD,2025-08-28 03:22:52,61,2.42,merch_8340,AU,84
txn_006998,ord_364604,cust_12801,apple_pay,completed,855.11,USD,2025-09-04 02:00:21,01,2.25,merch_1094,KM,34
txn_006999,ord_877119,cust_14131,bank_transfer,failed,1521.42,USD,2025-08-20 20:32:13,51,3.32,merch_5206,FM,45
txn_007000,ord_636567,cust_84815,apple_pay,completed,627.15,USD,2025-08-20 23:50:27,00,2.03,merch_2234,PG,33
txn_007001,ord_904545,cust_22307,paypal,completed,1578.04,USD,2025-08-25 12:02:15,01,4.77,merch_6919,NE,22
txn_007002,ord_233219,cust_32902,debit_card,failed,969.67,USD,2025-09-16 00:00:22,01,1.17,merch_6113,SI,88
txn_007003,ord_828867,cust_76687,apple_pay,pending,543.92,USD,2025-09-02 05:39:33,61,1.73,merch_6737,LC,84
txn_007004,ord_561237,cust_79249,google_pay,failed,1190.7,USD,2025-08-28 16:20:14,00,3.95,merch_8588,AM,45
txn_007005,ord_898042,cust_23907,paypal,failed,846.34,USD,2025-08-20 04:45:33,14,4.99,merch_4131,TW,39
txn_007006,ord_770695,cust_69485,credit_card,failed,333.61,USD,2025-09-16 05:38:53,00,3.95,merch_4191,IT,24
txn_007007,ord_505292,cust_59180,bank_transfer,failed,1758.01,USD,2025-09-13 09:18:22,51,1.82,merch_4002,US,47
txn_007008,ord_848918,cust_28152,paypal,pending,1491.84,USD,2025-08-30 06:03:04,00,1.81,merch_7488,NE,78
txn_007009,ord_439214,cust_28058,google_pay,failed,1085.61,USD,2025-08-29 05:29:20,05,4.51,merch_3108,GQ,90
txn_007010,ord_303190,cust_64054,bank_transfer,completed,1090.8,USD,2025-08-30 21:29:18,51,2.32,merch_8641,LU,91
txn_007011,ord_422986,cust_72943,debit_card,failed,559.76,USD,2025-08-30 02:15:09,61,1.34,merch_9285,NO,55
txn_007012,ord_495661,cust_25833,google_pay,completed,620.08,USD,2025-09-03 03:43:31,05,4.24,merch_4183,NR,66
txn_007013,ord_962340,cust_95823,google_pay,refunded,759.26,USD,2025-08-18 07:31:41,01,0.53,merch_7949,NZ,20
txn_007014,ord_934898,cust_32583,bank_transfer,refunded,329.19,USD,2025-09-07 10:23:39,00,4.04,merch_3350,AE,55
txn_007015,ord_323959,cust_65749,apple_pay,refunded,265.33,USD,2025-09-16 10:14:07,00,3.58,merch_4971,VE,90
txn_007016,ord_389843,cust_81138,apple_pay,failed,686.43,USD,2025-09-07 01:26:09,05,1.02,merch_4500,CM,3
txn_007017,ord_278381,cust_75232,google_pay,refunded,1436.14,USD,2025-08-23 10:47:41,61,2.46,merch_4646,TZ,33
txn_007018,ord_424503,cust_88874,credit_card,completed,741.75,USD,2025-08-31 20:58:51,05,3.25,merch_9626,KN,55
txn_007019,ord_273799,cust_86230,bank_transfer,refunded,1076.09,USD,2025-09-16 09:54:02,61,3.03,merch_5286,GQ,22
txn_007020,ord_758205,cust_56638,google_pay,pending,1492.81,USD,2025-09-14 00:26:40,05,2.35,merch_9344,MV,58
txn_007021,ord_439460,cust_41458,apple_pay,completed,1491.42,USD,2025-08-23 17:29:35,00,4.44,merch_5653,PS,47
txn_007022,ord_660186,cust_63952,bank_transfer,pending,1559.04,USD,2025-09-09 13:32:22,00,4.91,merch_8316,DE,17
txn_007023,ord_687217,cust_79122,apple_pay,refunded,296.04,USD,2025-09-05 23:27:37,14,4.0,merch_4479,BB,62
txn_007024,ord_121441,cust_30091,credit_card,failed,853.37,USD,2025-09-04 00:33:30,51,4.95,merch_3567,BE,10
txn_007025,ord_638424,cust_19359,bank_transfer,failed,562.44,USD,2025-09-10 23:44:45,51,4.89,merch_6036,SR,89
txn_007026,ord_347659,cust_12319,debit_card,refunded,621.82,USD,2025-08-27 09:48:58,00,2.91,merch_6479,MY,21
txn_007027,ord_394314,cust_85601,paypal,failed,1200.46,USD,2025-09-04 22:06:24,01,3.94,merch_3400,FJ,61
txn_007028,ord_779431,cust_58299,debit_card,pending,1948.69,USD,2025-09-14 21:08:31,00,0.48,merch_3520,MN,68
txn_007029,ord_400345,cust_40726,paypal,failed,1593.25,USD,2025-09-15 04:39:55,00,2.57,merch_9737,TM,8
txn_007030,ord_229351,cust_71571,google_pay,failed,1828.83,USD,2025-09-10 12:29:03,05,3.31,merch_3024,DE,34
txn_007031,ord_848690,cust_67286,google_pay,failed,1413.93,USD,2025-09-12 12:36:32,14,2.13,merch_8728,GH,82
txn_007032,ord_212007,cust_38358,credit_card,pending,1850.32,USD,2025-08-28 16:54:37,05,3.22,merch_2641,SC,9
txn_007033,ord_607827,cust_73586,google_pay,failed,601.88,USD,2025-09-12 21:35:11,01,2.12,merch_3221,AR,74
txn_007034,ord_620481,cust_13239,apple_pay,completed,1847.43,USD,2025-09-07 04:23:29,14,2.97,merch_2268,AR,32
txn_007035,ord_586677,cust_48929,apple_pay,completed,520.55,USD,2025-08-20 13:03:18,51,2.81,merch_6046,AT,60
txn_007036,ord_315543,cust_18113,bank_transfer,completed,1622.68,USD,2025-08-25 19:42:36,61,4.04,merch_4636,SV,23
txn_007037,ord_300778,cust_16437,bank_transfer,pending,683.85,USD,2025-08-20 02:23:31,14,3.36,merch_7481,MW,66
txn_007038,ord_616373,cust_46157,paypal,refunded,172.07,USD,2025-09-12 09:06:29,01,2.44,merch_7790,GE,32
txn_007039,ord_214285,cust_57383,bank_transfer,failed,638.96,USD,2025-08-21 06:40:16,00,0.39,merch_4320,SK,84
txn_007040,ord_612885,cust_28023,debit_card,pending,467.64,USD,2025-09-09 06:22:56,51,1.66,merch_3459,JO,80
txn_007041,ord_824048,cust_19570,bank_transfer,pending,1109.71,USD,2025-08-31 23:49:13,05,2.61,merch_9894,LU,97
txn_007042,ord_140911,cust_58811,paypal,failed,737.59,USD,2025-09-01 20:36:36,00,2.38,merch_4766,DO,4
txn_007043,ord_834361,cust_80218,bank_transfer,completed,40.58,USD,2025-08-26 19:57:52,51,2.54,merch_1407,PA,89
txn_007044,ord_131281,cust_75732,google_pay,refunded,995.54,USD,2025-08-28 13:06:31,14,3.34,merch_1923,IS,9
txn_007045,ord_802077,cust_92001,paypal,completed,663.32,USD,2025-09-11 22:22:18,51,2.04,merch_8123,DZ,8
txn_007046,ord_301875,cust_82463,paypal,completed,889.27,USD,2025-09-13 13:24:42,51,1.91,merch_4645,CA,13
txn_007047,ord_362149,cust_53185,credit_card,completed,974.82,USD,2025-08-26 17:42:24,01,3.1,merch_3961,HT,56
txn_007048,ord_460474,cust_99291,credit_card,refunded,1745.66,USD,2025-08-27 11:58:41,01,2.48,merch_9481,SG,85
txn_007049,ord_367901,cust_61960,credit_card,failed,695.58,USD,2025-09-10 12:37:26,00,0.9,merch_2865,CR,71
txn_007050,ord_812595,cust_58800,credit_card,failed,461.67,USD,2025-09-08 17:27:25,00,4.88,merch_8411,ID,50
txn_007051,ord_679986,cust_35462,apple_pay,completed,923.75,USD,2025-08-17 18:08:11,14,3.44,merch_5983,LV,47
txn_007052,ord_552482,cust_74498,google_pay,completed,1209.55,USD,2025-08-25 02:54:27,61,0.41,merch_8996,DK,36
txn_007053,ord_565038,cust_99144,paypal,pending,237.76,USD,2025-08-21 05:16:06,05,3.83,merch_2180,PW,27
txn_007054,ord_867760,cust_77262,google_pay,pending,519.84,USD,2025-09-14 19:12:22,00,4.42,merch_4576,VC,35
txn_007055,ord_532565,cust_68479,apple_pay,completed,1170.78,USD,2025-09-08 00:44:20,01,4.12,merch_4846,IE,35
txn_007056,ord_766097,cust_83607,bank_transfer,pending,1204.37,USD,2025-08-28 07:46:04,61,3.79,merch_7084,RS,60
txn_007057,ord_532635,cust_88175,paypal,refunded,1486.96,USD,2025-09-02 09:54:52,61,1.39,merch_1419,FJ,24
txn_007058,ord_470772,cust_80383,credit_card,completed,123.69,USD,2025-08-18 13:27:46,05,3.18,merch_2154,AL,25
txn_007059,ord_928473,cust_72375,credit_card,completed,636.74,USD,2025-08-22 01:38:08,01,2.91,merch_6228,TN,38
txn_007060,ord_687596,cust_57682,credit_card,refunded,138.84,USD,2025-09-12 04:18:36,61,1.18,merch_9483,MV,12
txn_007061,ord_996026,cust_98262,credit_card,pending,812.12,USD,2025-08-23 06:06:37,61,0.68,merch_1742,PT,61
txn_007062,ord_738563,cust_80373,debit_card,failed,289.73,USD,2025-09-16 04:55:56,61,4.36,merch_5890,IE,86
txn_007063,ord_910547,cust_17872,paypal,refunded,964.15,USD,2025-08-27 19:36:12,61,2.27,merch_5703,PL,88
txn_007064,ord_806751,cust_77132,credit_card,failed,1399.0,USD,2025-09-01 15:06:23,51,4.83,merch_1126,AT,40
txn_007065,ord_305373,cust_50012,google_pay,completed,231.98,USD,2025-09-15 22:48:02,61,1.99,merch_8587,TH,30
txn_007066,ord_165994,cust_36596,debit_card,refunded,1746.78,USD,2025-08-21 09:47:20,00,1.01,merch_5585,LR,1
txn_007067,ord_262149,cust_64100,google_pay,failed,346.76,USD,2025-08-31 09:47:27,61,1.43,merch_9717,US,58
txn_007068,ord_869828,cust_80705,google_pay,completed,1569.09,USD,2025-09-10 23:05:21,01,3.38,merch_5443,PY,76
txn_007069,ord_628089,cust_71781,paypal,completed,530.37,USD,2025-09-12 08:21:39,61,2.17,merch_1949,AT,100
txn_007070,ord_616158,cust_87102,paypal,failed,1496.32,USD,2025-08-29 03:58:01,05,2.79,merch_1183,UY,10
txn_007071,ord_924376,cust_36063,bank_transfer,pending,1411.19,USD,2025-09-05 10:59:24,01,3.51,merch_6885,CY,40
txn_007072,ord_874130,cust_29345,debit_card,pending,65.15,USD,2025-08-27 16:02:08,51,1.83,merch_3788,BD,73
txn_007073,ord_290810,cust_63904,apple_pay,refunded,1822.4,USD,2025-08-19 16:23:08,14,4.65,merch_9079,GY,37
txn_007074,ord_772285,cust_10888,paypal,failed,109.29,USD,2025-08-18 04:31:52,61,1.64,merch_8002,ES,74
txn_007075,ord_488002,cust_11165,bank_transfer,failed,14.01,USD,2025-09-01 18:14:14,14,2.33,merch_4465,PY,51
txn_007076,ord_294230,cust_24947,apple_pay,failed,1352.86,USD,2025-09-02 17:26:11,61,2.06,merch_2278,BG,6
txn_007077,ord_683137,cust_56223,credit_card,pending,1028.51,USD,2025-08-27 20:25:33,61,2.8,merch_9082,KW,46
txn_007078,ord_451037,cust_48486,bank_transfer,completed,974.82,USD,2025-08-23 09:13:57,00,2.95,merch_6893,VE,7
txn_007079,ord_489082,cust_23302,paypal,pending,1878.31,USD,2025-09-12 19:54:34,51,0.7,merch_7878,MM,23
txn_007080,ord_873880,cust_31535,google_pay,failed,1791.06,USD,2025-08-18 17:01:41,05,0.95,merch_8375,RU,99
txn_007081,ord_146168,cust_35747,credit_card,refunded,1974.39,USD,2025-08-26 12:03:15,61,4.29,merch_3909,KN,87
txn_007082,ord_378566,cust_26047,debit_card,pending,1132.21,USD,2025-09-06 12:25:32,00,1.6,merch_8194,AR,71
txn_007083,ord_150898,cust_47490,bank_transfer,completed,1391.82,USD,2025-09-01 23:14:57,61,1.34,merch_7788,MV,89
txn_007084,ord_858352,cust_85001,bank_transfer,failed,1522.09,USD,2025-09-09 12:40:42,00,3.58,merch_8474,LB,37
txn_007085,ord_670592,cust_97414,debit_card,refunded,358.85,USD,2025-09-07 11:08:41,01,1.43,merch_2331,EE,14
txn_007086,ord_112631,cust_86678,paypal,failed,1987.52,USD,2025-09-13 00:12:25,05,4.1,merch_9567,AF,91
txn_007087,ord_357825,cust_14488,bank_transfer,completed,18.01,USD,2025-08-27 09:40:43,01,1.91,merch_9584,DJ,42
txn_007088,ord_862065,cust_26544,bank_transfer,pending,1835.62,USD,2025-09-15 20:24:13,01,0.59,merch_3161,LI,6
txn_007089,ord_974530,cust_43833,bank_transfer,failed,95.05,USD,2025-09-09 05:09:11,51,3.13,merch_5917,KZ,1
txn_007090,ord_116391,cust_38170,credit_card,failed,842.59,USD,2025-09-05 00:18:40,01,2.33,merch_1149,LC,53
txn_007091,ord_989281,cust_40221,apple_pay,pending,1437.62,USD,2025-09-05 06:39:37,14,0.99,merch_4872,LV,11
txn_007092,ord_465789,cust_68156,bank_transfer,failed,733.25,USD,2025-08-22 16:47:24,14,0.6,merch_6019,MZ,8
txn_007093,ord_900456,cust_19186,google_pay,refunded,586.38,USD,2025-09-16 06:47:54,61,1.36,merch_2990,LS,24
txn_007094,ord_736345,cust_84126,apple_pay,failed,996.11,USD,2025-08-20 22:12:19,01,4.92,merch_9425,CO,1
txn_007095,ord_465510,cust_80707,paypal,refunded,447.18,USD,2025-09-09 21:33:39,14,4.9,merch_9709,JM,33
txn_007096,ord_823206,cust_25578,apple_pay,pending,1669.43,USD,2025-09-05 10:10:02,14,1.63,merch_3302,KN,11
txn_007097,ord_995595,cust_83707,apple_pay,failed,1916.46,USD,2025-09-12 13:11:13,01,2.67,merch_2971,AD,67
txn_007098,ord_615778,cust_78343,google_pay,refunded,514.27,USD,2025-08-27 04:51:38,05,3.38,merch_5396,KH,99
txn_007099,ord_486763,cust_46628,bank_transfer,pending,1953.06,USD,2025-09-06 20:30:45,51,2.87,merch_8362,CL,43
txn_007100,ord_662867,cust_35073,debit_card,pending,1536.87,USD,2025-09-04 22:33:31,51,4.66,merch_5517,AU,83
txn_007101,ord_367032,cust_29880,google_pay,failed,1045.25,USD,2025-09-03 02:02:58,51,1.31,merch_4417,HN,21
txn_007102,ord_370000,cust_61905,apple_pay,pending,704.81,USD,2025-09-05 02:12:48,05,0.82,merch_8815,GD,50
txn_007103,ord_145971,cust_32255,paypal,failed,182.24,USD,2025-08-23 09:52:24,00,0.72,merch_1540,WS,76
txn_007104,ord_709796,cust_41925,apple_pay,pending,520.62,USD,2025-08-27 00:44:01,01,4.3,merch_1317,UY,65
txn_007105,ord_601552,cust_91680,credit_card,refunded,1082.93,USD,2025-09-02 23:57:47,61,1.65,merch_6491,NL,2
txn_007106,ord_152949,cust_18563,apple_pay,pending,422.66,USD,2025-08-27 21:36:10,14,1.39,merch_4508,KR,10
txn_007107,ord_258221,cust_46467,paypal,completed,354.05,USD,2025-09-08 15:11:18,14,2.42,merch_9489,KZ,45
txn_007108,ord_594870,cust_55218,credit_card,failed,1087.44,USD,2025-08-30 21:09:09,61,4.71,merch_4312,CU,32
txn_007109,ord_973872,cust_57276,debit_card,pending,1912.69,USD,2025-08-30 01:16:18,01,0.36,merch_7384,GR,78
txn_007110,ord_664143,cust_28955,paypal,failed,998.04,USD,2025-09-08 15:23:11,14,2.55,merch_6884,SN,1
txn_007111,ord_613141,cust_85232,apple_pay,failed,1087.86,USD,2025-09-05 12:36:49,05,3.38,merch_6238,NE,71
txn_007112,ord_476979,cust_99772,bank_transfer,refunded,1568.31,USD,2025-08-28 15:53:51,01,1.64,merch_2116,UG,85
txn_007113,ord_818675,cust_41674,paypal,pending,1849.1,USD,2025-09-01 12:06:02,00,0.71,merch_5456,PT,14
txn_007114,ord_506247,cust_86199,debit_card,failed,121.73,USD,2025-08-22 13:22:17,05,1.84,merch_8742,US,45
txn_007115,ord_945713,cust_85435,debit_card,failed,1054.66,USD,2025-09-04 09:47:59,05,4.92,merch_4329,SC,81
txn_007116,ord_657964,cust_44781,bank_transfer,pending,986.89,USD,2025-08-23 11:30:32,01,2.08,merch_9439,LY,8
txn_007117,ord_419066,cust_72194,apple_pay,failed,164.82,USD,2025-08-27 19:41:06,05,0.82,merch_7361,MM,36
txn_007118,ord_239264,cust_50636,debit_card,pending,163.51,USD,2025-09-02 23:11:25,05,1.58,merch_5851,IR,74
txn_007119,ord_394853,cust_21937,bank_transfer,pending,335.5,USD,2025-09-12 02:17:41,01,4.74,merch_6985,KP,76
txn_007120,ord_842630,cust_32749,bank_transfer,failed,1785.54,USD,2025-09-14 07:41:45,05,3.15,merch_9494,FR,14
txn_007121,ord_878916,cust_39259,google_pay,pending,1580.19,USD,2025-09-16 13:26:29,01,4.35,merch_7584,NP,26
txn_007122,ord_234017,cust_12802,bank_transfer,refunded,859.81,USD,2025-08-21 11:53:43,01,3.65,merch_7807,CD,57
txn_007123,ord_772151,cust_75269,paypal,failed,33.36,USD,2025-08-19 11:32:57,00,3.67,merch_5713,SN,78
txn_007124,ord_259018,cust_85833,google_pay,pending,240.95,USD,2025-09-07 13:47:51,51,1.85,merch_2870,CY,94
txn_007125,ord_805033,cust_52600,google_pay,failed,1605.57,USD,2025-08-27 04:49:04,61,1.19,merch_7005,SE,76
txn_007126,ord_407399,cust_74402,google_pay,refunded,817.79,USD,2025-08-21 03:43:47,05,3.92,merch_7153,MD,58
txn_007127,ord_828323,cust_39291,debit_card,refunded,1720.84,USD,2025-08-19 05:14:53,51,1.95,merch_3489,SA,43
txn_007128,ord_197950,cust_87973,credit_card,completed,184.59,USD,2025-08-26 05:46:52,05,1.23,merch_8513,FR,41
txn_007129,ord_585357,cust_45779,credit_card,refunded,1314.09,USD,2025-08-21 17:42:05,05,4.34,merch_9492,AL,6
txn_007130,ord_456684,cust_54470,credit_card,completed,372.01,USD,2025-09-05 20:06:31,05,3.58,merch_1070,BG,45
txn_007131,ord_870341,cust_67235,google_pay,completed,1611.53,USD,2025-08-23 01:46:41,61,3.83,merch_8057,SE,32
txn_007132,ord_138877,cust_66029,paypal,failed,1594.63,USD,2025-09-09 20:50:34,01,4.95,merch_5933,GA,2
txn_007133,ord_787486,cust_82524,bank_transfer,refunded,624.41,USD,2025-08-25 12:03:24,01,2.84,merch_2804,PG,86
txn_007134,ord_922969,cust_44982,bank_transfer,failed,1218.48,USD,2025-08-23 02:00:29,01,0.36,merch_8144,FM,49
txn_007135,ord_854854,cust_11725,google_pay,failed,810.21,USD,2025-09-13 16:29:28,14,2.69,merch_5888,CO,81
txn_007136,ord_561931,cust_55240,bank_transfer,pending,293.0,USD,2025-09-05 00:07:42,01,2.21,merch_6522,VU,38
txn_007137,ord_375841,cust_46413,debit_card,refunded,1908.49,USD,2025-09-07 23:26:17,00,3.94,merch_8123,KZ,62
txn_007138,ord_928448,cust_58834,google_pay,pending,1543.82,USD,2025-08-28 04:18:31,61,0.35,merch_6939,HR,67
txn_007139,ord_871608,cust_70690,debit_card,failed,1024.2,USD,2025-08-18 08:43:28,51,1.36,merch_4812,AE,9
txn_007140,ord_418611,cust_97766,apple_pay,completed,1127.42,USD,2025-08-26 10:41:33,05,4.73,merch_3542,ES,24
txn_007141,ord_977149,cust_88028,debit_card,completed,1297.71,USD,2025-08-30 02:26:59,05,2.77,merch_6766,ME,9
txn_007142,ord_746259,cust_14447,credit_card,pending,589.34,USD,2025-08-18 16:37:15,14,4.54,merch_3183,PL,29
txn_007143,ord_168532,cust_68166,credit_card,failed,471.83,USD,2025-09-14 00:20:02,61,4.0,merch_1702,IL,23
txn_007144,ord_276357,cust_41461,bank_transfer,refunded,904.63,USD,2025-08-30 15:53:00,00,2.33,merch_6015,EE,57
txn_007145,ord_246314,cust_13815,apple_pay,completed,583.23,USD,2025-09-15 08:48:37,61,4.73,merch_6219,SE,88
txn_007146,ord_621935,cust_52069,paypal,failed,24.3,USD,2025-09-07 23:44:20,14,0.31,merch_4403,GQ,98
txn_007147,ord_648494,cust_33327,debit_card,refunded,1543.32,USD,2025-09-10 23:05:26,00,1.46,merch_6652,DM,20
txn_007148,ord_449224,cust_72886,bank_transfer,completed,1515.99,USD,2025-09-02 14:10:47,61,0.86,merch_4933,PT,46
txn_007149,ord_955483,cust_52081,credit_card,pending,876.7,USD,2025-08-24 05:11:36,51,0.38,merch_1628,GE,38
txn_007150,ord_780924,cust_51079,apple_pay,failed,1165.65,USD,2025-08-31 21:23:26,61,0.52,merch_4290,OM,76
txn_007151,ord_453050,cust_47758,paypal,failed,518.51,USD,2025-08-28 13:07:03,61,0.69,merch_2360,LC,44
txn_007152,ord_534004,cust_95766,paypal,failed,268.38,USD,2025-09-08 23:50:55,01,3.53,merch_8890,MN,17
txn_007153,ord_939063,cust_96571,apple_pay,pending,867.64,USD,2025-09-12 17:59:10,14,1.79,merch_1743,ZA,38
txn_007154,ord_362064,cust_53040,debit_card,refunded,1176.31,USD,2025-09-05 16:31:21,14,1.61,merch_8925,PA,21
txn_007155,ord_852107,cust_40583,google_pay,failed,817.94,USD,2025-09-11 01:42:09,05,3.99,merch_5711,LU,52
txn_007156,ord_998522,cust_63205,apple_pay,refunded,1525.07,USD,2025-08-21 22:51:00,61,1.38,merch_7120,SZ,83
txn_007157,ord_353104,cust_74834,google_pay,refunded,108.2,USD,2025-09-08 18:50:21,05,4.75,merch_1974,ET,99
txn_007158,ord_700567,cust_72341,credit_card,refunded,1894.84,USD,2025-09-01 07:13:45,01,1.66,merch_1182,ME,50
txn_007159,ord_968739,cust_19419,bank_transfer,completed,1784.23,USD,2025-08-29 18:21:18,14,2.12,merch_6843,ZM,99
txn_007160,ord_261864,cust_71818,bank_transfer,pending,787.11,USD,2025-09-04 12:26:14,61,2.07,merch_8189,PH,38
txn_007161,ord_528331,cust_37206,debit_card,refunded,283.09,USD,2025-09-14 11:16:45,05,0.4,merch_3398,BI,36
txn_007162,ord_134447,cust_49544,paypal,pending,1757.52,USD,2025-08-20 15:52:07,05,3.81,merch_4428,BZ,32
txn_007163,ord_100319,cust_17464,paypal,failed,12.43,USD,2025-08-29 14:27:59,14,1.54,merch_9601,PS,9
txn_007164,ord_382511,cust_53511,credit_card,completed,1523.63,USD,2025-08-22 15:30:07,00,3.93,merch_5977,ET,92
txn_007165,ord_346421,cust_44787,credit_card,refunded,32.01,USD,2025-08-26 23:29:50,51,0.61,merch_6156,KN,7
txn_007166,ord_544544,cust_11692,credit_card,pending,1485.61,USD,2025-09-04 12:41:52,00,1.38,merch_1483,GD,7
txn_007167,ord_780320,cust_31698,paypal,failed,740.21,USD,2025-08-21 18:46:08,61,3.71,merch_2793,KM,48
txn_007168,ord_862604,cust_23821,google_pay,pending,836.81,USD,2025-08-23 13:00:37,61,4.72,merch_2356,CF,34
txn_007169,ord_327698,cust_77243,paypal,completed,1993.13,USD,2025-09-03 02:07:00,61,4.36,merch_4061,KN,22
txn_007170,ord_638503,cust_79333,bank_transfer,completed,1415.7,USD,2025-09-06 18:26:45,01,1.84,merch_8374,BB,25
txn_007171,ord_273283,cust_95340,bank_transfer,refunded,1723.39,USD,2025-09-13 06:08:01,61,2.32,merch_2669,PW,10
txn_007172,ord_114341,cust_90566,apple_pay,pending,1437.21,USD,2025-09-10 07:48:57,01,1.7,merch_6883,US,73
txn_007173,ord_137915,cust_16830,google_pay,failed,1534.07,USD,2025-08-31 13:50:44,14,2.23,merch_9338,ME,82
txn_007174,ord_390630,cust_94653,debit_card,failed,1014.33,USD,2025-08-24 18:18:50,51,0.49,merch_5877,BZ,84
txn_007175,ord_935917,cust_94559,paypal,refunded,275.74,USD,2025-08-22 00:37:14,00,2.41,merch_6160,MM,60
txn_007176,ord_528581,cust_19600,credit_card,failed,19.49,USD,2025-09-01 02:27:31,00,0.97,merch_4566,LI,57
txn_007177,ord_520773,cust_53926,paypal,completed,1189.48,USD,2025-08-26 02:59:13,01,3.42,merch_7629,PG,10
txn_007178,ord_329085,cust_91775,bank_transfer,failed,1185.48,USD,2025-09-16 02:21:17,05,1.66,merch_4135,ID,68
txn_007179,ord_993071,cust_74385,debit_card,failed,964.79,USD,2025-09-16 16:33:00,61,4.24,merch_2669,PG,78
txn_007180,ord_179441,cust_46128,apple_pay,pending,308.55,USD,2025-09-13 04:10:15,51,1.56,merch_7620,CN,58
txn_007181,ord_715663,cust_27534,google_pay,pending,1238.79,USD,2025-08-31 17:16:11,51,1.56,merch_5769,LS,56
txn_007182,ord_308828,cust_83913,bank_transfer,refunded,320.84,USD,2025-09-11 08:13:59,14,3.5,merch_2926,AF,54
txn_007183,ord_561489,cust_52197,credit_card,failed,1669.08,USD,2025-08-21 09:14:00,14,4.86,merch_9569,QA,99
txn_007184,ord_789660,cust_36589,paypal,pending,1903.88,USD,2025-08-18 10:49:01,61,4.13,merch_9214,CZ,89
txn_007185,ord_252407,cust_59645,bank_transfer,refunded,1372.56,USD,2025-09-11 23:12:33,01,4.25,merch_2890,GT,25
txn_007186,ord_607325,cust_53473,bank_transfer,pending,252.8,USD,2025-09-06 08:05:56,51,0.42,merch_1301,ZM,89
txn_007187,ord_986102,cust_28573,credit_card,refunded,1566.01,USD,2025-08-18 03:10:25,05,0.99,merch_9420,NI,60
txn_007188,ord_645454,cust_17405,apple_pay,completed,1675.3,USD,2025-08-21 21:14:56,00,2.02,merch_3723,MG,100
txn_007189,ord_786165,cust_93956,google_pay,completed,1850.27,USD,2025-09-14 01:02:19,01,3.66,merch_9012,MK,24
txn_007190,ord_154339,cust_50281,apple_pay,completed,207.3,USD,2025-09-15 05:34:58,14,4.17,merch_2390,GQ,36
txn_007191,ord_119484,cust_85934,bank_transfer,completed,543.94,USD,2025-09-03 21:16:13,51,0.62,merch_4922,HT,48
txn_007192,ord_173942,cust_12679,credit_card,pending,1893.8,USD,2025-09-09 12:41:55,51,0.55,merch_2765,TM,48
txn_007193,ord_668616,cust_61670,apple_pay,completed,1758.31,USD,2025-08-20 07:42:31,14,1.29,merch_7910,PY,59
txn_007194,ord_861334,cust_76380,credit_card,failed,1583.9,USD,2025-09-08 18:39:06,05,4.63,merch_5218,TH,63
txn_007195,ord_313307,cust_57042,debit_card,refunded,876.47,USD,2025-08-31 01:08:31,61,0.76,merch_6870,AE,47
txn_007196,ord_316213,cust_93370,bank_transfer,refunded,1408.19,USD,2025-09-02 23:05:08,05,1.83,merch_7538,EE,42
txn_007197,ord_854220,cust_40293,google_pay,pending,1945.85,USD,2025-09-08 03:34:02,14,1.08,merch_6244,PG,72
txn_007198,ord_608579,cust_91865,paypal,refunded,1125.0,USD,2025-09-02 13:51:52,00,1.18,merch_9366,EG,77
